node1,node2,weight,node1_geoX,node1_geoY,name1,node2_geoX,node2_geoY,name2
320411,320505,1,119.8921303,31.93606448,新北区,120.4133578,31.34430293,虎丘区
320106,320505,1,118.7558896,32.08484332,鼓楼区,120.4133578,31.34430293,虎丘区
320111,320508,1,118.5574203,32.05550762,浦口区,120.5936609,31.32132168,姑苏区
320303,320312,1,117.2642168,34.21134443,云龙区,117.2865111,34.27889242,铜山区
310113,340104,1,121.4039234,31.40512986,宝山区,117.0552769,31.86932759,蜀山区
320803,330104,1,119.2874715,33.5013849,淮安区,120.2912588,30.312614,江干区
310115,320106,1,121.7167868,31.11496137,浦东新区,118.7558896,32.08484332,鼓楼区
320211,321003,1,120.2407463,31.46436175,滨湖区,119.3897715,32.45799501,邗江区
320612,330104,1,121.0273162,32.11278849,通州区,120.2912588,30.312614,江干区
310115,321002,1,121.7167868,31.11496137,浦东新区,119.5497925,32.34704522,广陵区
310115,320104,1,121.7167868,31.11496137,浦东新区,118.8118611,32.01474664,秦淮区
310110,320508,1,121.5248027,31.30048341,杨浦区,120.5936609,31.32132168,姑苏区
320102,330702,1,118.8375933,32.0677997,玄武区,119.5058328,28.98004742,婺城区
320111,320113,1,118.5574203,32.05550762,浦口区,118.9514292,32.16366577,栖霞区
320102,340111,1,118.8375933,32.0677997,玄武区,117.3259583,31.74348776,包河区
321002,340111,1,119.5497925,32.34704522,广陵区,117.3259583,31.74348776,包河区
320211,321281,1,120.2407463,31.46436175,滨湖区,119.9846066,32.95736198,兴化市
330106,340104,1,120.0787847,30.20304446,西湖区,117.0552769,31.86932759,蜀山区
321281,330502,1,119.9846066,32.95736198,兴化市,120.0800216,30.80517774,吴兴区
320113,320411,1,118.9514292,32.16366577,栖霞区,119.8921303,31.93606448,新北区
320113,320505,1,118.9514292,32.16366577,栖霞区,120.4133578,31.34430293,虎丘区
320102,320505,1,118.8375933,32.0677997,玄武区,120.4133578,31.34430293,虎丘区
330106,330402,1,120.0787847,30.20304446,西湖区,120.8362927,30.71358026,南湖区
320312,320581,1,117.2865111,34.27889242,铜山区,120.8192426,31.66195382,常熟市
320581,320602,1,120.8192426,31.66195382,常熟市,120.925936,31.91672731,崇川区
